w_dataset,w_bm25,Hit@1,Hit@5,Hit@10,Hit@20,Hit@50,Hit@100,Hit@200,Hit@500,Hit@800,Hit@1000
0.6,0.4,0.3557744565217391,0.561616847826087,0.6566576086956522,0.7375679347826087,0.8264945652173913,0.8747282608695652,0.9136548913043478,0.9489809782608696,0.960054347826087,0.9633152173913043
0.61,0.39,0.35563858695652173,0.5622282608695652,0.6569293478260869,0.736820652173913,0.8258831521739131,0.8750679347826087,0.9138586956521739,0.9488451086956522,0.960054347826087,0.9633152173913043
0.62,0.38,0.3559103260869565,0.5627717391304348,0.657133152173913,0.7379076086956522,0.8263586956521739,0.8751358695652174,0.9139945652173913,0.9487771739130435,0.960054347826087,0.9633152173913043
0.63,0.37,0.3558423913043478,0.5637907608695653,0.6574728260869566,0.7384510869565217,0.825679347826087,0.8753396739130435,0.9140625,0.9487092391304348,0.9601222826086957,0.9633152173913043
0.64,0.36,0.3557065217391304,0.5643342391304348,0.6582880434782609,0.7389266304347826,0.8254076086956522,0.875883152173913,0.9138586956521739,0.9487092391304348,0.9601222826086957,0.9633152173913043
0.65,0.35,0.3552309782608696,0.5645380434782609,0.6579483695652174,0.7383152173913043,0.8247961956521739,0.8754755434782608,0.9139945652173913,0.9488451086956522,0.960054347826087,0.9633152173913043
0.66,0.33999999999999997,0.35604619565217394,0.5647418478260869,0.6577445652173913,0.7381114130434783,0.824116847826087,0.8751358695652174,0.9139266304347826,0.9489130434782609,0.9601222826086957,0.9633152173913043
0.67,0.32999999999999996,0.3563179347826087,0.5653532608695652,0.6574728260869566,0.7384510869565217,0.824116847826087,0.875,0.9137907608695652,0.9489809782608696,0.9599864130434783,0.9633152173913043
0.68,0.31999999999999995,0.35625,0.5654211956521739,0.6580842391304348,0.738179347826087,0.8235054347826087,0.8752038043478261,0.9137907608695652,0.9489809782608696,0.9599864130434783,0.9633152173913043
0.69,0.31000000000000005,0.3561141304347826,0.5658967391304348,0.6582880434782609,0.7380434782608696,0.8233016304347827,0.8750679347826087,0.9135869565217392,0.9489809782608696,0.9598505434782608,0.9633152173913043
0.7,0.30000000000000004,0.3557065217391304,0.5664402173913043,0.6583559782608696,0.7366168478260869,0.822758152173913,0.8747282608695652,0.9135190217391305,0.9486413043478261,0.9597826086956521,0.9633152173913043
0.71,0.29000000000000004,0.3557065217391304,0.5671875,0.6576766304347826,0.7358695652173913,0.821671195652174,0.8743206521739131,0.9130434782608695,0.9485733695652174,0.9597826086956521,0.9633152173913043
0.72,0.28,0.35597826086956524,0.5679347826086957,0.657608695652174,0.7358016304347826,0.8209918478260869,0.8739809782608695,0.9126358695652174,0.9487092391304348,0.9596467391304347,0.9633152173913043
0.73,0.27,0.35686141304347824,0.567866847826087,0.6572690217391305,0.7351902173913043,0.8203125,0.8734375,0.9124320652173913,0.9486413043478261,0.9596467391304347,0.9633152173913043
0.74,0.26,0.35625,0.5685461956521739,0.6570652173913043,0.7350543478260869,0.8205163043478261,0.8731657608695652,0.9127717391304347,0.9487092391304348,0.9596467391304347,0.9633152173913043
0.75,0.25,0.35543478260869565,0.5695652173913044,0.6579483695652174,0.7349864130434782,0.8201086956521739,0.8728940217391304,0.9131114130434783,0.9484375,0.9596467391304347,0.9633152173913043
0.76,0.24,0.35550271739130435,0.5685461956521739,0.6569293478260869,0.7347826086956522,0.8203804347826087,0.8723505434782609,0.913179347826087,0.9484375,0.959578804347826,0.9633152173913043
0.77,0.22999999999999998,0.35597826086956524,0.5683423913043478,0.6569972826086956,0.7346467391304348,0.8201086956521739,0.8722826086956522,0.9132472826086957,0.9484375,0.959578804347826,0.9633152173913043
0.78,0.21999999999999997,0.3561141304347826,0.56875,0.6561141304347826,0.7338994565217392,0.8199048913043478,0.871875,0.9135869565217392,0.9482336956521739,0.9595108695652174,0.9633152173913043
0.79,0.20999999999999996,0.3550951086956522,0.567866847826087,0.655366847826087,0.7335597826086957,0.8199728260869565,0.8718070652173913,0.9133152173913044,0.9481657608695652,0.9595108695652174,0.9633152173913043
0.8,0.19999999999999996,0.35495923913043476,0.5686141304347826,0.6554347826086957,0.7336956521739131,0.8199728260869565,0.8716711956521739,0.9133152173913044,0.9478940217391304,0.9595108695652174,0.9633152173913043
0.81,0.18999999999999995,0.3547554347826087,0.5682744565217391,0.6552989130434783,0.7326086956521739,0.8191576086956521,0.8718070652173913,0.9129076086956521,0.9478260869565217,0.959578804347826,0.9633152173913043
0.82,0.18000000000000005,0.3546875,0.5680706521739131,0.6555027173913044,0.7321331521739131,0.8192255434782608,0.8711277173913043,0.9124320652173913,0.9478940217391304,0.9597146739130434,0.9633152173913043
0.83,0.17000000000000004,0.3546195652173913,0.5679347826086957,0.6557065217391305,0.7322010869565218,0.8185461956521739,0.8706521739130435,0.9118206521739131,0.9478940217391304,0.9597146739130434,0.9633152173913043
0.84,0.16000000000000003,0.3550271739130435,0.5675951086956522,0.6547554347826087,0.7320652173913044,0.8182065217391304,0.8701766304347827,0.9118206521739131,0.9474184782608696,0.9596467391304347,0.9633152173913043
0.85,0.15000000000000002,0.35421195652173915,0.5673233695652173,0.6543478260869565,0.7315896739130435,0.8180027173913044,0.8699048913043478,0.9109375,0.9473505434782609,0.959578804347826,0.9633152173913043
0.86,0.14,0.3535326086956522,0.5669836956521739,0.6540760869565218,0.7309103260869565,0.8182065217391304,0.8692255434782609,0.9107336956521739,0.9472146739130435,0.959375,0.9633152173913043
0.87,0.13,0.3533288043478261,0.5662364130434783,0.653125,0.7306385869565217,0.8175271739130435,0.8689538043478261,0.9107336956521739,0.9472826086956522,0.9592391304347826,0.9633152173913043
0.88,0.12,0.352241847826087,0.566508152173913,0.6529891304347826,0.7306385869565217,0.8171195652173913,0.8686820652173913,0.9108016304347826,0.9472826086956522,0.9592391304347826,0.9633152173913043
0.89,0.10999999999999999,0.35081521739130433,0.5647418478260869,0.6527853260869565,0.7299592391304348,0.8168478260869565,0.8684782608695653,0.9106657608695652,0.9473505434782609,0.9592391304347826,0.9633152173913043
0.9,0.09999999999999998,0.34938858695652175,0.5642663043478261,0.6521059782608696,0.7296195652173914,0.8167119565217391,0.8681385869565217,0.910054347826087,0.9470788043478261,0.9592391304347826,0.9633152173913043
0.91,0.08999999999999997,0.3474184782608696,0.5634510869565217,0.6525135869565217,0.729008152173913,0.8163722826086957,0.8678668478260869,0.9101902173913043,0.9472146739130435,0.9593070652173913,0.9633152173913043
0.92,0.07999999999999996,0.34599184782608694,0.5626358695652174,0.652241847826087,0.7288722826086956,0.816304347826087,0.8676630434782608,0.9101222826086957,0.946875,0.9592391304347826,0.9633152173913043
0.93,0.06999999999999995,0.34334239130434785,0.5608695652173913,0.6513586956521739,0.7284646739130435,0.8158967391304348,0.8671875,0.9096467391304348,0.9464673913043479,0.9593070652173913,0.9633152173913043
0.94,0.06000000000000005,0.3408288043478261,0.5607336956521739,0.6515625,0.7279891304347826,0.8156929347826087,0.8669836956521739,0.9094429347826087,0.9465353260869566,0.9592391304347826,0.9633152173913043
0.95,0.050000000000000044,0.3364809782608696,0.5590353260869565,0.6504755434782609,0.7276494565217392,0.8153532608695652,0.8665081521739131,0.909375,0.9461277173913043,0.9593070652173913,0.9633152173913043
0.96,0.040000000000000036,0.33206521739130435,0.5575407608695652,0.649796195652174,0.7275815217391305,0.8148777173913043,0.8664402173913044,0.9088994565217391,0.946195652173913,0.9589673913043478,0.9633152173913043
0.97,0.030000000000000027,0.32839673913043477,0.5553668478260869,0.6488451086956522,0.7266983695652174,0.8146739130434782,0.8664402173913044,0.9084918478260869,0.9457880434782608,0.9588994565217391,0.9633152173913043
0.98,0.020000000000000018,0.3222826086956522,0.5544157608695652,0.6483695652173913,0.7264945652173913,0.8148097826086956,0.8663722826086957,0.9083559782608696,0.9453804347826087,0.9588994565217391,0.9633152173913043
0.99,0.010000000000000009,0.31807065217391306,0.5543478260869565,0.6478260869565218,0.7264266304347826,0.814945652173913,0.8655570652173913,0.9081521739130435,0.9453125,0.9586956521739131,0.9633152173913043
1.0,0.0,0.31807065217391306,0.5543478260869565,0.6478260869565218,0.7264266304347826,0.8148777173913043,0.865625,0.9078804347826087,0.9451086956521739,0.9584239130434783,0.9633152173913043
