model_name,breakpoint_threshold_type,breakpoint_threshold_amount,min_chunk_size,average_score,score0,score1,score2
all-MiniLM-L6-v2,percentile,40,100,0.06652916324460416,[0.0492831541218638, 0.07627118644067797, 0.07403314917127071]
all-MiniLM-L6-v2,percentile,43,50,0.06380649336741286,[0.048826291079812206, 0.06744868035190615, 0.07514450867052024]
all-MiniLM-L6-v2,percentile,43,100,0.06380649336741286,[0.048826291079812206, 0.06744868035190615, 0.07514450867052024]
all-MiniLM-L6-v2,percentile,46,50,0.06301164647061208,[0.04518664047151277, 0.06748466257668712, 0.07636363636363637]
all-MiniLM-L6-v2,percentile,46,100,0.06301164647061208,[0.04518664047151277, 0.06748466257668712, 0.07636363636363637]
all-MiniLM-L6-v2,percentile,49,50,0.06373464240050702,[0.046632124352331605, 0.07096774193548387, 0.07360406091370558]
all-MiniLM-L6-v2,percentile,49,100,0.06373464240050702,[0.046632124352331605, 0.07096774193548387, 0.07360406091370558]
all-MiniLM-L6-v2,percentile,52,50,0.0621725490856948,[0.047045951859956234, 0.06756756756756757, 0.07190412782956059]
all-MiniLM-L6-v2,percentile,52,100,0.0621725490856948,[0.047045951859956234, 0.06756756756756757, 0.07190412782956059]
all-MiniLM-L6-v2,percentile,55,50,0.060760024090299604,[0.04508670520231214, 0.06405693950177936, 0.07313642756680731]
all-MiniLM-L6-v2,percentile,55,100,0.060760024090299604,[0.04508670520231214, 0.06405693950177936, 0.07313642756680731]
all-MiniLM-L6-v2,percentile,58,50,0.06181257319518996,[0.042997542997543, 0.06792452830188679, 0.07451564828614009]
all-MiniLM-L6-v2,percentile,58,100,0.06181257319518996,[0.042997542997543, 0.06792452830188679, 0.07451564828614009]
all-MiniLM-L6-v2,percentile,61,50,0.06005700217886475,[0.04456094364351245, 0.068, 0.06761006289308176]
all-MiniLM-L6-v2,percentile,61,100,0.06005700217886475,[0.04456094364351245, 0.068, 0.06761006289308176]
all-MiniLM-L6-v2,percentile,64,50,0.056069412153452035,[0.042134831460674156, 0.05907172995780591, 0.06700167504187604]
all-MiniLM-L6-v2,percentile,64,100,0.056069412153452035,[0.042134831460674156, 0.05907172995780591, 0.06700167504187604]
all-MiniLM-L6-v2,percentile,67,50,0.05515643473728371,[0.04236006051437216, 0.058823529411764705, 0.06428571428571428]
all-MiniLM-L6-v2,percentile,67,100,0.05515643473728371,[0.04236006051437216, 0.058823529411764705, 0.06428571428571428]
all-MiniLM-L6-v2,percentile,70,50,0.054099671828361284,[0.03758169934640523, 0.06341463414634146, 0.06130268199233716]
all-MiniLM-L6-v2,percentile,70,100,0.054099671828361284,[0.03758169934640523, 0.06341463414634146, 0.06130268199233716]
all-MiniLM-L6-v2,percentile,73,50,0.05047015182884748,[0.039285714285714285, 0.052083333333333336, 0.060041407867494824]
all-MiniLM-L6-v2,percentile,73,100,0.05047015182884748,[0.039285714285714285, 0.052083333333333336, 0.060041407867494824]
all-MiniLM-L6-v2,percentile,76,50,0.04902988551276194,[0.03529411764705882, 0.05084745762711865, 0.060948081264108354]
all-MiniLM-L6-v2,percentile,76,100,0.04902988551276194,[0.03529411764705882, 0.05084745762711865, 0.060948081264108354]
all-MiniLM-L6-v2,percentile,79,50,0.046171648632641414,[0.028077753779697623, 0.05625, 0.054187192118226604]
all-MiniLM-L6-v2,percentile,79,100,0.046171648632641414,[0.028077753779697623, 0.05625, 0.054187192118226604]
all-MiniLM-L6-v2,percentile,82,50,0.03885287943385202,[0.026829268292682926, 0.04081632653061224, 0.04891304347826087]
all-MiniLM-L6-v2,percentile,82,100,0.03885287943385202,[0.026829268292682926, 0.04081632653061224, 0.04891304347826087]
all-MiniLM-L6-v2,percentile,85,50,0.030119098373687658,[0.019337016574585635, 0.022388059701492536, 0.0486322188449848]
all-MiniLM-L6-v2,percentile,85,100,0.030119098373687658,[0.019337016574585635, 0.022388059701492536, 0.0486322188449848]
all-MiniLM-L6-v2,percentile,88,50,0.02551523297491039,[0.016129032258064516, 0.008333333333333333, 0.052083333333333336]
all-MiniLM-L6-v2,percentile,88,100,0.02551523297491039,[0.016129032258064516, 0.008333333333333333, 0.052083333333333336]
all-MiniLM-L6-v2,percentile,91,50,0.02168441709442304,[0.015503875968992248, 0.009708737864077669, 0.0398406374501992]
all-MiniLM-L6-v2,percentile,91,100,0.02168441709442304,[0.015503875968992248, 0.009708737864077669, 0.0398406374501992]
all-MiniLM-L6-v2,percentile,94,50,0.012690122778083195,[0.014705882352941176, 0.0, 0.02336448598130841]
all-MiniLM-L6-v2,percentile,94,100,0.012690122778083195,[0.014705882352941176, 0.0, 0.02336448598130841]
all-MiniLM-L6-v2,percentile,97,50,0.005747126436781609,[0.0, 0.0, 0.017241379310344827]
all-MiniLM-L6-v2,percentile,97,100,0.005747126436781609,[0.0, 0.0, 0.017241379310344827]
all-MiniLM-L6-v2,gradient,1,50,0.07684040750820965,[0.052423900789177004, 0.08623853211009175, 0.09185878962536023]
all-MiniLM-L6-v2,gradient,1,100,0.07684040750820965,[0.052423900789177004, 0.08623853211009175, 0.09185878962536023]
all-MiniLM-L6-v2,gradient,4,50,0.07567406182536401,[0.052845528455284556, 0.0847457627118644, 0.08943089430894309]
all-MiniLM-L6-v2,gradient,4,100,0.07567406182536401,[0.052845528455284556, 0.0847457627118644, 0.08943089430894309]
all-MiniLM-L6-v2,gradient,7,50,0.0742952009645424,[0.052002390914524806, 0.08108108108108109, 0.0898021308980213]
all-MiniLM-L6-v2,gradient,7,100,0.0742952009645424,[0.052002390914524806, 0.08108108108108109, 0.0898021308980213]
all-MiniLM-L6-v2,gradient,10,50,0.0745524337857262,[0.051787916152897656, 0.08167330677290836, 0.09019607843137255]
all-MiniLM-L6-v2,gradient,10,100,0.0745524337857262,[0.051787916152897656, 0.08167330677290836, 0.09019607843137255]
all-MiniLM-L6-v2,gradient,13,50,0.07204467162301265,[0.05089058524173028, 0.07551020408163266, 0.08973322554567502]
all-MiniLM-L6-v2,gradient,13,100,0.07204467162301265,[0.05089058524173028, 0.07551020408163266, 0.08973322554567502]
all-MiniLM-L6-v2,gradient,16,50,0.07037380349166983,[0.04924491135915955, 0.07805907172995781, 0.08381742738589211]
all-MiniLM-L6-v2,gradient,16,100,0.07037380349166983,[0.04924491135915955, 0.07805907172995781, 0.08381742738589211]
all-MiniLM-L6-v2,gradient,19,50,0.0690178093334478,[0.04742547425474255, 0.0784313725490196, 0.0811965811965812]
all-MiniLM-L6-v2,gradient,19,100,0.0690178093334478,[0.04742547425474255, 0.0784313725490196, 0.0811965811965812]
all-MiniLM-L6-v2,gradient,22,50,0.06711508011278929,[0.047752808988764044, 0.07415730337078652, 0.0794351279788173]
all-MiniLM-L6-v2,gradient,22,100,0.06711508011278929,[0.047752808988764044, 0.07415730337078652, 0.0794351279788173]
all-MiniLM-L6-v2,gradient,25,50,0.06799362759838515,[0.04654545454545454, 0.07692307692307693, 0.08051235132662397]
all-MiniLM-L6-v2,gradient,25,100,0.06799362759838515,[0.04654545454545454, 0.07692307692307693, 0.08051235132662397]
all-MiniLM-L6-v2,gradient,28,50,0.06786143797075074,[0.04769114307342922, 0.07729468599033816, 0.07859848484848485]
all-MiniLM-L6-v2,gradient,28,100,0.06786143797075074,[0.04769114307342922, 0.07729468599033816, 0.07859848484848485]
all-MiniLM-L6-v2,gradient,31,50,0.06622395724891748,[0.04799370574350905, 0.07518796992481203, 0.07549019607843137]
all-MiniLM-L6-v2,gradient,31,100,0.06622395724891748,[0.04799370574350905, 0.07518796992481203, 0.07549019607843137]
all-MiniLM-L6-v2,gradient,34,50,0.06543043193161767,[0.049301561216105176, 0.07272727272727272, 0.07426246185147507]
all-MiniLM-L6-v2,gradient,34,100,0.06543043193161767,[0.049301561216105176, 0.07272727272727272, 0.07426246185147507]
all-MiniLM-L6-v2,gradient,37,50,0.06456592246632302,[0.04884318766066838, 0.07297297297297298, 0.07188160676532769]
all-MiniLM-L6-v2,gradient,37,100,0.06456592246632302,[0.04884318766066838, 0.07297297297297298, 0.07188160676532769]
all-MiniLM-L6-v2,gradient,40,50,0.06318984174612752,[0.05121293800539083, 0.0702247191011236, 0.06813186813186813]
all-MiniLM-L6-v2,gradient,40,100,0.06318984174612752,[0.05121293800539083, 0.0702247191011236, 0.06813186813186813]
all-MiniLM-L6-v2,gradient,43,50,0.06078342613284721,[0.05273069679849341, 0.06432748538011696, 0.06529209621993128]
all-MiniLM-L6-v2,gradient,43,100,0.06078342613284721,[0.05273069679849341, 0.06432748538011696, 0.06529209621993128]
all-MiniLM-L6-v2,gradient,46,50,0.059729719243199975,[0.053465346534653464, 0.06097560975609756, 0.06474820143884892]
all-MiniLM-L6-v2,gradient,46,100,0.059729719243199975,[0.053465346534653464, 0.06097560975609756, 0.06474820143884892]
all-MiniLM-L6-v2,gradient,49,50,0.06127229903177245,[0.054223149113660066, 0.0641025641025641, 0.0654911838790932]
all-MiniLM-L6-v2,gradient,49,100,0.06127229903177245,[0.054223149113660066, 0.0641025641025641, 0.0654911838790932]
all-MiniLM-L6-v2,gradient,52,50,0.05749254023047499,[0.04939626783754116, 0.056856187290969896, 0.06622516556291391]
all-MiniLM-L6-v2,gradient,52,100,0.05749254023047499,[0.04939626783754116, 0.056856187290969896, 0.06622516556291391]
all-MiniLM-L6-v2,gradient,55,50,0.05540041756214298,[0.04994192799070848, 0.05653710247349823, 0.059722222222222225]
all-MiniLM-L6-v2,gradient,55,100,0.05540041756214298,[0.04994192799070848, 0.05653710247349823, 0.059722222222222225]
all-MiniLM-L6-v2,gradient,58,50,0.054635957974248965,[0.046798029556650245, 0.0599250936329588, 0.05718475073313783]
all-MiniLM-L6-v2,gradient,58,100,0.054635957974248965,[0.046798029556650245, 0.0599250936329588, 0.05718475073313783]
all-MiniLM-L6-v2,gradient,61,50,0.0552214455902919,[0.045931758530183726, 0.06374501992031872, 0.05598755832037325]
all-MiniLM-L6-v2,gradient,61,100,0.0552214455902919,[0.045931758530183726, 0.06374501992031872, 0.05598755832037325]
all-MiniLM-L6-v2,gradient,64,50,0.05639991373727311,[0.04647887323943662, 0.06808510638297872, 0.054635761589403975]
all-MiniLM-L6-v2,gradient,64,100,0.05639991373727311,[0.04647887323943662, 0.06808510638297872, 0.054635761589403975]
all-MiniLM-L6-v2,gradient,67,50,0.05212095357672065,[0.04711246200607903, 0.06363636363636363, 0.0456140350877193]
all-MiniLM-L6-v2,gradient,67,100,0.05212095357672065,[0.04711246200607903, 0.06363636363636363, 0.0456140350877193]
all-MiniLM-L6-v2,gradient,70,50,0.04931444692974422,[0.044407894736842105, 0.05825242718446602, 0.045283018867924525]
all-MiniLM-L6-v2,gradient,70,100,0.04931444692974422,[0.044407894736842105, 0.05825242718446602, 0.045283018867924525]
all-MiniLM-L6-v2,gradient,73,50,0.04886025063350289,[0.04488330341113106, 0.06315789473684211, 0.038539553752535496]
all-MiniLM-L6-v2,gradient,73,100,0.04886025063350289,[0.04488330341113106, 0.06315789473684211, 0.038539553752535496]
all-MiniLM-L6-v2,gradient,76,50,0.04103574047964844,[0.03929273084479371, 0.05084745762711865, 0.03296703296703297]
all-MiniLM-L6-v2,gradient,76,100,0.04103574047964844,[0.03929273084479371, 0.05084745762711865, 0.03296703296703297]
all-MiniLM-L6-v2,gradient,79,50,0.040105350747425404,[0.039301310043668124, 0.049689440993788817, 0.03132530120481928]
all-MiniLM-L6-v2,gradient,79,100,0.040105350747425404,[0.039301310043668124, 0.049689440993788817, 0.03132530120481928]
all-MiniLM-L6-v2,gradient,82,50,0.03551160104672599,[0.04455445544554455, 0.04081632653061224, 0.021164021164021163]
all-MiniLM-L6-v2,gradient,82,100,0.03551160104672599,[0.04455445544554455, 0.04081632653061224, 0.021164021164021163]
all-MiniLM-L6-v2,gradient,85,50,0.034638208695737575,[0.0453257790368272, 0.03787878787878788, 0.020710059171597635]
all-MiniLM-L6-v2,gradient,85,100,0.034638208695737575,[0.0453257790368272, 0.03787878787878788, 0.020710059171597635]
all-MiniLM-L6-v2,gradient,88,50,0.02439640219168271,[0.039603960396039604, 0.01680672268907563, 0.016778523489932886]
all-MiniLM-L6-v2,gradient,88,100,0.02439640219168271,[0.039603960396039604, 0.01680672268907563, 0.016778523489932886]
all-MiniLM-L6-v2,gradient,91,50,0.02219669117647059,[0.027450980392156862, 0.0196078431372549, 0.01953125]
all-MiniLM-L6-v2,gradient,91,100,0.02219669117647059,[0.027450980392156862, 0.0196078431372549, 0.01953125]
all-MiniLM-L6-v2,gradient,94,50,0.020632392696634003,[0.024752475247524754, 0.023255813953488372, 0.013888888888888888]
all-MiniLM-L6-v2,gradient,94,100,0.020632392696634003,[0.024752475247524754, 0.023255813953488372, 0.013888888888888888]
all-MiniLM-L6-v2,gradient,97,50,0.008753277239192732,[0.006493506493506494, 0.014084507042253521, 0.005681818181818182]
all-MiniLM-L6-v2,gradient,97,100,0.008753277239192732,[0.006493506493506494, 0.014084507042253521, 0.005681818181818182]
all-MiniLM-L6-v2,standard_deviation,0.1,50,0.05519165057736842,[0.04201680672268908, 0.059322033898305086, 0.0642361111111111]
all-MiniLM-L6-v2,standard_deviation,0.1,100,0.05519165057736842,[0.04201680672268908, 0.059322033898305086, 0.0642361111111111]
all-MiniLM-L6-v2,standard_deviation,0.2,50,0.0538534418437506,[0.038880248833592534, 0.061611374407582936, 0.061068702290076333]
all-MiniLM-L6-v2,standard_deviation,0.2,100,0.0538534418437506,[0.038880248833592534, 0.061611374407582936, 0.061068702290076333]
all-MiniLM-L6-v2,standard_deviation,0.30000000000000004,50,0.05124724206939398,[0.038917089678511, 0.05527638190954774, 0.059548254620123205]
all-MiniLM-L6-v2,standard_deviation,0.30000000000000004,100,0.05124724206939398,[0.038917089678511, 0.05527638190954774, 0.059548254620123205]
all-MiniLM-L6-v2,standard_deviation,0.4,50,0.04905975030360296,[0.039711191335740074, 0.04838709677419355, 0.05908096280087528]
all-MiniLM-L6-v2,standard_deviation,0.4,100,0.04905975030360296,[0.039711191335740074, 0.04838709677419355, 0.05908096280087528]
all-MiniLM-L6-v2,standard_deviation,0.5,50,0.046840490557411345,[0.03550295857988166, 0.05202312138728324, 0.052995391705069124]
all-MiniLM-L6-v2,standard_deviation,0.5,100,0.046840490557411345,[0.03550295857988166, 0.05202312138728324, 0.052995391705069124]
all-MiniLM-L6-v2,standard_deviation,0.6000000000000001,50,0.04864515954656088,[0.03319502074688797, 0.05732484076433121, 0.055415617128463476]
all-MiniLM-L6-v2,standard_deviation,0.6000000000000001,100,0.04864515954656088,[0.03319502074688797, 0.05732484076433121, 0.055415617128463476]
all-MiniLM-L6-v2,standard_deviation,0.7000000000000001,50,0.04404992439716688,[0.029545454545454545, 0.053691275167785234, 0.04891304347826087]
all-MiniLM-L6-v2,standard_deviation,0.7000000000000001,100,0.04404992439716688,[0.029545454545454545, 0.053691275167785234, 0.04891304347826087]
all-MiniLM-L6-v2,standard_deviation,0.8,50,0.03990871127113698,[0.026829268292682926, 0.043478260869565216, 0.04941860465116279]
all-MiniLM-L6-v2,standard_deviation,0.8,100,0.03990871127113698,[0.026829268292682926, 0.043478260869565216, 0.04941860465116279]
all-MiniLM-L6-v2,standard_deviation,0.9,50,0.03242679219938313,[0.023746701846965697, 0.022900763358778626, 0.05063291139240506]
all-MiniLM-L6-v2,standard_deviation,0.9,100,0.03242679219938313,[0.023746701846965697, 0.022900763358778626, 0.05063291139240506]
all-MiniLM-L6-v2,standard_deviation,1.0,50,0.027231739936657968,[0.019444444444444445, 0.00819672131147541, 0.05405405405405406]
all-MiniLM-L6-v2,standard_deviation,1.0,100,0.027231739936657968,[0.019444444444444445, 0.00819672131147541, 0.05405405405405406]
all-MiniLM-L6-v2,standard_deviation,1.1,50,0.025272874830396957,[0.018018018018018018, 0.008849557522123894, 0.04895104895104895]
all-MiniLM-L6-v2,standard_deviation,1.1,100,0.025272874830396957,[0.018018018018018018, 0.008849557522123894, 0.04895104895104895]
all-MiniLM-L6-v2,standard_deviation,1.2000000000000002,50,0.023232568740402682,[0.016556291390728478, 0.009345794392523364, 0.043795620437956206]
all-MiniLM-L6-v2,standard_deviation,1.2000000000000002,100,0.023232568740402682,[0.016556291390728478, 0.009345794392523364, 0.043795620437956206]
all-MiniLM-L6-v2,standard_deviation,1.3,50,0.02280650676362023,[0.017605633802816902, 0.009615384615384616, 0.04119850187265917]
all-MiniLM-L6-v2,standard_deviation,1.3,100,0.02280650676362023,[0.017605633802816902, 0.009615384615384616, 0.04119850187265917]
all-MiniLM-L6-v2,standard_deviation,1.4000000000000001,50,0.01935586465306041,[0.019157088122605363, 0.0, 0.038910505836575876]
all-MiniLM-L6-v2,standard_deviation,1.4000000000000001,100,0.01935586465306041,[0.019157088122605363, 0.0, 0.038910505836575876]
all-MiniLM-L6-v2,standard_deviation,1.5,50,0.017285902503293808,[0.011857707509881422, 0.0, 0.04]
all-MiniLM-L6-v2,standard_deviation,1.5,100,0.017285902503293808,[0.011857707509881422, 0.0, 0.04]
all-MiniLM-L6-v2,standard_deviation,1.6,50,0.015086034413765506,[0.012605042016806723, 0.0, 0.0326530612244898]
all-MiniLM-L6-v2,standard_deviation,1.6,100,0.015086034413765506,[0.012605042016806723, 0.0, 0.0326530612244898]
all-MiniLM-L6-v2,standard_deviation,1.7000000000000002,50,0.014331450094161959,[0.013333333333333334, 0.0, 0.029661016949152543]
all-MiniLM-L6-v2,standard_deviation,1.7000000000000002,100,0.014331450094161959,[0.013333333333333334, 0.0, 0.029661016949152543]
all-MiniLM-L6-v2,standard_deviation,1.8,50,0.013541316761840777,[0.014423076923076924, 0.0, 0.026200873362445413]
all-MiniLM-L6-v2,standard_deviation,1.8,100,0.013541316761840777,[0.014423076923076924, 0.0, 0.026200873362445413]
all-MiniLM-L6-v2,standard_deviation,1.9000000000000001,50,0.014085151140988706,[0.015228426395939087, 0.0, 0.02702702702702703]
all-MiniLM-L6-v2,standard_deviation,1.9000000000000001,100,0.014085151140988706,[0.015228426395939087, 0.0, 0.02702702702702703]
all-MiniLM-L6-v2,standard_deviation,2.0,50,0.013028085134346995,[0.016042780748663103, 0.0, 0.02304147465437788]
all-MiniLM-L6-v2,standard_deviation,2.0,100,0.013028085134346995,[0.016042780748663103, 0.0, 0.02304147465437788]
all-MiniLM-L6-v2,standard_deviation,2.1,50,0.011528429838288994,[0.011111111111111112, 0.0, 0.023474178403755867]
all-MiniLM-L6-v2,standard_deviation,2.1,100,0.011528429838288994,[0.011111111111111112, 0.0, 0.023474178403755867]
all-MiniLM-L6-v2,standard_deviation,2.2,50,0.010367365336939374,[0.011494252873563218, 0.0, 0.0196078431372549]
all-MiniLM-L6-v2,standard_deviation,2.2,100,0.010367365336939374,[0.011494252873563218, 0.0, 0.0196078431372549]
all-MiniLM-L6-v2,standard_deviation,2.3000000000000003,50,0.008720369524389626,[0.006060606060606061, 0.0, 0.020100502512562814]
all-MiniLM-L6-v2,standard_deviation,2.3000000000000003,100,0.008720369524389626,[0.006060606060606061, 0.0, 0.020100502512562814]
all-MiniLM-L6-v2,standard_deviation,2.4000000000000004,50,0.008991796200345424,[0.00625, 0.0, 0.02072538860103627]
all-MiniLM-L6-v2,standard_deviation,2.4000000000000004,100,0.008991796200345424,[0.00625, 0.0, 0.02072538860103627]
all-MiniLM-L6-v2,standard_deviation,2.5,50,0.0070921985815602835,[0.0, 0.0, 0.02127659574468085]
all-MiniLM-L6-v2,standard_deviation,2.5,100,0.0070921985815602835,[0.0, 0.0, 0.02127659574468085]
all-MiniLM-L6-v2,standard_deviation,2.6,50,0.00546448087431694,[0.0, 0.0, 0.01639344262295082]
all-MiniLM-L6-v2,standard_deviation,2.6,100,0.00546448087431694,[0.0, 0.0, 0.01639344262295082]
all-MiniLM-L6-v2,standard_deviation,2.7,50,0.005714285714285714,[0.0, 0.0, 0.017142857142857144]
all-MiniLM-L6-v2,standard_deviation,2.7,100,0.005714285714285714,[0.0, 0.0, 0.017142857142857144]
all-MiniLM-L6-v2,standard_deviation,2.8000000000000003,50,0.005813953488372093,[0.0, 0.0, 0.01744186046511628]
all-MiniLM-L6-v2,standard_deviation,2.8000000000000003,100,0.005813953488372093,[0.0, 0.0, 0.01744186046511628]
all-MiniLM-L6-v2,standard_deviation,2.9000000000000004,50,0.006024096385542168,[0.0, 0.0, 0.018072289156626505]
all-MiniLM-L6-v2,standard_deviation,2.9000000000000004,100,0.006024096385542168,[0.0, 0.0, 0.018072289156626505]
all-MiniLM-L6-v2,standard_deviation,3.0,50,0.004115226337448559,[0.0, 0.0, 0.012345679012345678]
all-MiniLM-L6-v2,standard_deviation,3.0,100,0.004115226337448559,[0.0, 0.0, 0.012345679012345678]
all-MiniLM-L6-v2,standard_deviation,3.1,50,0.004329004329004329,[0.0, 0.0, 0.012987012987012988]
all-MiniLM-L6-v2,standard_deviation,3.1,100,0.004329004329004329,[0.0, 0.0, 0.012987012987012988]
all-MiniLM-L6-v2,standard_deviation,3.2,50,0.0021929824561403508,[0.0, 0.0, 0.006578947368421052]
all-MiniLM-L6-v2,standard_deviation,3.2,100,0.0021929824561403508,[0.0, 0.0, 0.006578947368421052]
all-MiniLM-L6-v2,standard_deviation,3.3000000000000003,50,0.0022222222222222222,[0.0, 0.0, 0.006666666666666667]
all-MiniLM-L6-v2,standard_deviation,3.3000000000000003,100,0.0022222222222222222,[0.0, 0.0, 0.006666666666666667]
all-MiniLM-L6-v2,standard_deviation,3.4000000000000004,50,0.0022675736961451248,[0.0, 0.0, 0.006802721088435374]
all-MiniLM-L6-v2,standard_deviation,3.4000000000000004,100,0.0022675736961451248,[0.0, 0.0, 0.006802721088435374]
all-MiniLM-L6-v2,standard_deviation,3.5,50,0.002364066193853428,[0.0, 0.0, 0.0070921985815602835]
all-MiniLM-L6-v2,standard_deviation,3.5,100,0.002364066193853428,[0.0, 0.0, 0.0070921985815602835]
all-MiniLM-L6-v2,standard_deviation,3.6,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,standard_deviation,3.6,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,standard_deviation,3.7,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,standard_deviation,3.7,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,standard_deviation,3.8000000000000003,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,standard_deviation,3.8000000000000003,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,standard_deviation,3.9000000000000004,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,standard_deviation,3.9000000000000004,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,0.1,50,0.0532934040825002,[0.04160688665710186, 0.05555555555555555, 0.0627177700348432]
all-MiniLM-L6-v2,interquartile,0.1,100,0.0532934040825002,[0.04160688665710186, 0.05555555555555555, 0.0627177700348432]
all-MiniLM-L6-v2,interquartile,0.2,50,0.053982771289651836,[0.03864734299516908, 0.06310679611650485, 0.06019417475728155]
all-MiniLM-L6-v2,interquartile,0.2,100,0.053982771289651836,[0.03864734299516908, 0.06310679611650485, 0.06019417475728155]
all-MiniLM-L6-v2,interquartile,0.30000000000000004,50,0.04911228868186435,[0.03880070546737213, 0.05181347150259067, 0.05672268907563025]
all-MiniLM-L6-v2,interquartile,0.30000000000000004,100,0.04911228868186435,[0.03880070546737213, 0.05181347150259067, 0.05672268907563025]
all-MiniLM-L6-v2,interquartile,0.4,50,0.04947111853189201,[0.03787878787878788, 0.049723756906077346, 0.060810810810810814]
all-MiniLM-L6-v2,interquartile,0.4,100,0.04947111853189201,[0.03787878787878788, 0.049723756906077346, 0.060810810810810814]
all-MiniLM-L6-v2,interquartile,0.5,50,0.04743996647748017,[0.03305785123966942, 0.05625, 0.05301204819277108]
all-MiniLM-L6-v2,interquartile,0.5,100,0.04743996647748017,[0.03305785123966942, 0.05625, 0.05301204819277108]
all-MiniLM-L6-v2,interquartile,0.6000000000000001,50,0.04363543266769073,[0.029953917050691243, 0.05333333333333334, 0.047619047619047616]
all-MiniLM-L6-v2,interquartile,0.6000000000000001,100,0.04363543266769073,[0.029953917050691243, 0.05333333333333334, 0.047619047619047616]
all-MiniLM-L6-v2,interquartile,0.7000000000000001,50,0.03906295419625431,[0.025, 0.043478260869565216, 0.04871060171919771]
all-MiniLM-L6-v2,interquartile,0.7000000000000001,100,0.03906295419625431,[0.025, 0.043478260869565216, 0.04871060171919771]
all-MiniLM-L6-v2,interquartile,0.8,50,0.031470297304903055,[0.021798365122615803, 0.023076923076923078, 0.04953560371517028]
all-MiniLM-L6-v2,interquartile,0.8,100,0.031470297304903055,[0.021798365122615803, 0.023076923076923078, 0.04953560371517028]
all-MiniLM-L6-v2,interquartile,0.9,50,0.026736298229510902,[0.01775147928994083, 0.008403361344537815, 0.05405405405405406]
all-MiniLM-L6-v2,interquartile,0.9,100,0.026736298229510902,[0.01775147928994083, 0.008403361344537815, 0.05405405405405406]
all-MiniLM-L6-v2,interquartile,1.0,50,0.024926879155729078,[0.016556291390728478, 0.008928571428571428, 0.04929577464788732]
all-MiniLM-L6-v2,interquartile,1.0,100,0.024926879155729078,[0.016556291390728478, 0.008928571428571428, 0.04929577464788732]
all-MiniLM-L6-v2,interquartile,1.1,50,0.023665213341003938,[0.017605633802816902, 0.009433962264150943, 0.04395604395604396]
all-MiniLM-L6-v2,interquartile,1.1,100,0.023665213341003938,[0.017605633802816902, 0.009433962264150943, 0.04395604395604396]
all-MiniLM-L6-v2,interquartile,1.2000000000000002,50,0.020483537724917036,[0.019305019305019305, 0.0, 0.0421455938697318]
all-MiniLM-L6-v2,interquartile,1.2000000000000002,100,0.020483537724917036,[0.019305019305019305, 0.0, 0.0421455938697318]
all-MiniLM-L6-v2,interquartile,1.3,50,0.017104153489352732,[0.012096774193548387, 0.0, 0.0392156862745098]
all-MiniLM-L6-v2,interquartile,1.3,100,0.017104153489352732,[0.012096774193548387, 0.0, 0.0392156862745098]
all-MiniLM-L6-v2,interquartile,1.4000000000000001,50,0.016600408294831847,[0.013215859030837005, 0.0, 0.036585365853658534]
all-MiniLM-L6-v2,interquartile,1.4000000000000001,100,0.016600408294831847,[0.013215859030837005, 0.0, 0.036585365853658534]
all-MiniLM-L6-v2,interquartile,1.5,50,0.016013662849105884,[0.014285714285714285, 0.0, 0.03375527426160337]
all-MiniLM-L6-v2,interquartile,1.5,100,0.016013662849105884,[0.014285714285714285, 0.0, 0.03375527426160337]
all-MiniLM-L6-v2,interquartile,1.6,50,0.013771794305892739,[0.015228426395939087, 0.0, 0.02608695652173913]
all-MiniLM-L6-v2,interquartile,1.6,100,0.013771794305892739,[0.015228426395939087, 0.0, 0.02608695652173913]
all-MiniLM-L6-v2,interquartile,1.7000000000000002,50,0.014385353095030515,[0.016129032258064516, 0.0, 0.02702702702702703]
all-MiniLM-L6-v2,interquartile,1.7000000000000002,100,0.014385353095030515,[0.016129032258064516, 0.0, 0.02702702702702703]
all-MiniLM-L6-v2,interquartile,1.8,50,0.011511909175980365,[0.011494252873563218, 0.0, 0.02304147465437788]
all-MiniLM-L6-v2,interquartile,1.8,100,0.011511909175980365,[0.011494252873563218, 0.0, 0.02304147465437788]
all-MiniLM-L6-v2,interquartile,1.9000000000000001,50,0.00978551044831078,[0.0058823529411764705, 0.0, 0.023474178403755867]
all-MiniLM-L6-v2,interquartile,1.9000000000000001,100,0.00978551044831078,[0.0058823529411764705, 0.0, 0.023474178403755867]
all-MiniLM-L6-v2,interquartile,2.0,50,0.008619281045751633,[0.00625, 0.0, 0.0196078431372549]
all-MiniLM-L6-v2,interquartile,2.0,100,0.008619281045751633,[0.00625, 0.0, 0.0196078431372549]
all-MiniLM-L6-v2,interquartile,2.1,50,0.00676818950930626,[0.0, 0.0, 0.02030456852791878]
